"Sensor ID","PylumID","GUID","FQDN","Machine name","Internal IP address","External IP address","Site","Site ID","Anti-Ransomware mode","App Control mode","Isolated","Last seen","Last pylumID message update time","Sensor status","Service status","Last status action","Archived or unarchived comment","Sensor archived by user","Server name","Server ID","Server ip","OS","OS version","Data collection","Sensor version","Console version","First seen","Uptime","CPU usage","Memory usage","Outdated","Signatures mode state","Signature mode origin","PowerShell mode","Remote Shell Status","Anti-Malware mode","Anti-Malware mode origin","Last full scan","Last quick scan","Organization","Proxy address","Last prevention error","Last exit reason","Actions in progress","Pending actions","Last upgrade result","Department","Location","Critical Asset","Device Type","Custom Tags","AI detect mode","AI detect mode origin","AI prevent mode","AI prevent mode origin","Document protection status","Document protection mode","Assigned Policy","Policy ID","Policy Last Update","Compliance","Device control","Firewall control","Exploit protection mode","Signatures DB version","Last signatures update","Organizational unit","Group name","Serial number","Device model","Group assignment","BEP mode","VPP mode","Variant file prevention mode","Unique sensor key"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T011750713953_DC98409D563E","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T011750713953_DC98409D563E","'-855038019.1198775089551518743","t011750713953.ads-jp.intraxa","t011750713953","121.104.90.33","121.104.90.33","Primary","25593978","Prevent","Enabled","false","2025-01-06 18:39:34.000","2025-01-06 18:38:50.000","Stale","Up","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 10","Advanced","23.1.308.1","","2023-08-14 23:28:19.000","D0 19:01:43.000","0.0020830904","237752320","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-20 01:40:31.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","011750713953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","ea0f8b2e-580f-42b3-bb03-97cba277780d"
"646b89c7e4b03a4edebac88d:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T011888213953_DC98409D7B70","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T011888213953_DC98409D7B70","1782687939.1198775089551518743","t011888213953.ads-jp.intraxa","t011888213953","10.1.97.1","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2025-01-10 00:02:08.000","2025-01-09 23:59:36.000","Stale","Down","None","","","entityfusion-85-t","646b89c7e4b03a4edebac88d","10.147.7.102","Windows","Windows 10","Advanced","23.1.308.1","","2025-01-06 11:52:39.000","D2 04:57:14.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-07 05:54:08.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","011888213953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","f8399b23-0485-4d30-8e4c-0922ba2e71a6"
"6447f945e4b015ef02163215:PYLUMCLIENT_AXA JP_T012027213953_646EE0F17826","PYLUMCLIENT_AXA JP_T012027213953_646EE0F17826","'-718800432.1198775089551518743","t012027213953.ads-jp.intraxa","t012027213953","10.1.10.83","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-25 05:39:49.000","2024-12-25 05:37:10.000","Stale","Down","None","","","entityfusion-44-t","6447f945e4b015ef02163215","10.147.9.9","Windows","Windows 10","Advanced","23.1.308.1","","2023-05-09 06:53:09.000","D0 00:10:17.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-23 07:48:33.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","012027213953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","f8096da2-7a92-4cb3-aa72-1120eb1af572"
"646b8812e4b03a4edebac882:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013052313153_DC98409D3270","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013052313153_DC98409D3270","'-1231760003.1198775089551518743","t013052313153.ads-jp.intraxa","t013052313153","10.2.8.3","153.165.112.145","Primary","25593978","Prevent","Enabled","false","2025-01-07 04:30:09.000","2025-01-07 04:24:48.000","Stale","Down","None","","","entityfusion-78-t","646b8812e4b03a4edebac882","10.147.8.71","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-03 14:30:13.000","D0 23:17:37.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-06 05:21:45.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","013052313153","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","aed35ae6-5744-4ffe-94f5-0768cadb558d"
"61ecffb8e4b01e23fd874db6:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013321413153_DC98409D7B40","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013321413153_DC98409D7B40","'-1354477194.1198775089551518743","t013321413153.ads-jp.intraxa","t013321413153","","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-23 03:42:18.000","2024-12-23 03:39:51.000","Stale","Down","None","","","entityfusion-29-t","61ecffb8e4b01e23fd874db6","10.147.9.4","Windows","Windows 10","Advanced","21.2.237.0","","2023-12-11 03:33:05.000","D0 00:04:03.000","0.0","0","true","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default","726a0d14-06d0-4d0f-b84b-7aa0e1faa8de","2024-12-23 03:30:13.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","013321413153","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","","","",""
"60b413a9e4b09ad79db094df:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013364414153_DC98409D8F06","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T013364414153_DC98409D8F06","139835873.1198775089551518743","t013364414153.ads-jp.intraxa","t013364414153","106.135.219.94","106.135.219.94","Primary","25593978","Prevent","Enabled","false","2024-12-20 12:50:12.000","2024-12-20 12:44:48.000","Stale","Down","None","","","entityfusion-10-t","60b413a9e4b09ad79db094df","10.147.6.251","Windows","Windows 10","Advanced","23.1.308.1","","2024-12-20 01:57:23.000","D0 00:00:30.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 12:35:34.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","013364414153","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","083bea6a-74b1-4b3c-a58d-eea8ec452834"
"641dce2ce4b022331ffdd28d:PYLUMCLIENT_AXA JP_T013580922453_BC6EE2EE588A","PYLUMCLIENT_AXA JP_T013580922453_BC6EE2EE588A","'-1532979683.1198775089551518743","t013580922453.ads-jp.intraxa","t013580922453","125.48.205.193","125.48.205.193","Primary","25593978","Prevent","Enabled","false","2024-12-23 00:20:04.000","2024-12-23 00:14:31.000","Stale","Down","None","","","entityfusion-36-t","641dce2ce4b022331ffdd28d","10.147.7.79","Windows","Windows 10","Advanced","23.1.308.1","","2023-04-24 05:30:54.000","D0 00:54:34.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-22 23:14:16.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","013580922453","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","6c68634a-63c6-42b6-90a1-47a03ca3b3a0"
"6447fc2ce4b015ef02163228:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014555114553_DC98409D563E","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014555114553_DC98409D563E","1976775805.1198775089551518743","t014555114553.ads-jp.intraxa","t014555114553","10.1.97.130","210.161.24.183","Primary","25593978","Prevent","Enabled","false","2024-12-20 07:17:22.000","2024-12-20 07:16:59.000","Stale","Down","None","","","entityfusion-57-t","6447fc2ce4b015ef02163228","10.147.10.197","Windows","Windows 10","Advanced","23.1.308.1","","2024-12-19 03:27:39.000","D0 00:00:03.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 06:56:53.000","false","Disabled","Disabled","Unknown","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","014555114553","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","6df85136-f906-4250-a2cc-b7154851e7a7"
"646b879fe4b03a4edebac87e:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014566613753_4C3BDFBF8A36","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014566613753_4C3BDFBF8A36","1088945149.1198775089551518743","t014566613753.ads-jp.intraxa","t014566613753","10.1.97.139","210.161.24.183","Primary","25593978","Prevent","Enabled","false","2024-12-23 12:48:27.000","2024-12-23 12:47:48.000","Stale","Down","None","","","entityfusion-75-t","646b879fe4b03a4edebac87e","10.147.10.190","Windows","Windows 10","Advanced","23.1.308.1","","2024-12-23 03:00:23.000","D0 00:00:02.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-23 12:34:19.000","false","Disabled","Disabled","Unknown","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","014566613753","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","4ac89aab-bfba-4f84-b875-d596794b6c27"
"646b8859e4b03a4edebac884:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014581213753_DC98409D7BEC","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T014581213753_DC98409D7BEC","'-331558004.1198775089551518743","t014581213753.ads-jp.intraxa","t014581213753","10.1.97.20","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2025-01-10 18:29:59.000","2025-01-10 18:27:16.000","Stale","Down","None","","","entityfusion-79-t","646b8859e4b03a4edebac884","10.147.10.176","Windows","Windows 10","Advanced","23.1.308.1","","2025-01-06 12:38:43.000","D3 11:14:58.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-07 07:14:51.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","014581213753","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","fad986f9-cafb-486e-90bc-5f92edf152e7"
"6447fccee4b015ef0216322e:PYLUMCLIENT_AXA JP_T014626213753_646EE059546F","PYLUMCLIENT_AXA JP_T014626213753_646EE059546F","625210028.1198775089551518743","t014626213753.ads-jp.intraxa","t014626213753","10.1.0.163","210.161.24.183","Primary","25593978","Prevent","Enabled","false","2024-12-19 08:19:27.000","2024-12-19 08:13:39.000","Stale","Down","None","","","entityfusion-61-t","6447fccee4b015ef0216322e","10.147.10.188","Windows","Windows 10","Advanced","23.1.308.1","","2023-04-28 03:35:53.000","D8 09:39:21.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-13 00:58:32.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","014626213753","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","fc865357-2246-4a57-9b01-7e65034ab5af"
"60b412e9e4b09ad79db094d8:PYLUMCLIENT_AXA JP_T014937413753_646EE0F21925","PYLUMCLIENT_AXA JP_T014937413753_646EE0F21925","1727210688.1198775089551518743","t014937413753.ads-jp.intraxa","t014937413753","10.1.45.1","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-25 05:23:52.000","2024-12-25 05:21:13.000","Stale","Down","None","","","entityfusion-25-t","60b412e9e4b09ad79db094d8","10.147.10.200","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-26 00:18:20.000","D0 00:17:16.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-25 03:15:16.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","014937413753","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","f5ef4498-d09c-493c-88fc-95c6d93449da"
"6447fcece4b015ef0216322f:PYLUMCLIENT_AXA JP_T016123922453_BC6EE2EE58B7","PYLUMCLIENT_AXA JP_T016123922453_BC6EE2EE58B7","'-1556093573.1198775089551518743","t016123922453.ads-jp.intraxa","t016123922453","10.2.236.176","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-27 02:48:41.000","2024-12-27 02:45:56.000","Stale","Down","None","","","entityfusion-62-t","6447fcece4b015ef0216322f","10.147.6.170","Windows","Windows 10","Advanced","23.1.308.1","","2023-04-27 00:09:48.000","D0 01:06:54.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-27 01:43:45.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016123922453","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","790baf9c-d6bc-43f0-aa37-1465e94dd89d"
"641dce6ce4b022331ffdd290:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016318210353_DC98409CFBF7","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016318210353_DC98409CFBF7","532960683.1198775089551518743","t016318210353.ads-jp.intraxa","t016318210353","10.1.97.48","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-24 12:14:32.000","2024-12-24 12:14:09.000","Stale","Down","None","","","entityfusion-38-t","641dce6ce4b022331ffdd290","10.147.7.50","Windows","Windows 10","Advanced","23.1.308.1","","2024-12-24 04:01:54.000","D0 00:06:11.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-24 12:10:09.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016318210353","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Disabled","Disabled","4bf40a89-92a4-43ac-9270-03a25c463485"
"60b40f48e4b0ded5d5621da1:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016496213953_DC98409D7B40","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016496213953_DC98409D7B40","2003119849.1198775089551518743","t016496213953.ads-jp.intraxa","t016496213953","10.2.237.210","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2025-01-10 07:17:06.000","2025-01-10 07:16:42.000","Stale","Down","None","","","entityfusion-2-t","60b40f48e4b0ded5d5621da1","10.147.10.186","Windows","Windows 10","Advanced","23.1.308.1","","2024-11-11 03:44:33.000","D0 02:49:15.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 04:29:31.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016496213953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","31efcb00-a709-4a7c-b6b7-b9daf91290e4"
"60b413c3e4b09ad79db094e0:PYLUMCLIENT_AXA JP_T016521613953_646EE0F1D29E","PYLUMCLIENT_AXA JP_T016521613953_646EE0F1D29E","'-1159728800.1198775089551518743","t016521613953.ads-jp.intraxa","t016521613953","10.2.15.8","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-24 00:42:29.000","2024-12-24 00:40:05.000","Stale","Down","None","","","entityfusion-20-t","60b413c3e4b09ad79db094e0","10.147.10.179","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-16 00:04:04.000","D0 00:27:03.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-23 00:11:01.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016521613953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","e32233fb-cee3-4094-bc8b-aba44cbdd92c"
"641dcef5e4b022331ffdd296:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016542313953_DC98409D2D6F","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016542313953_DC98409D2D6F","'-1759958673.1198775089551518743","t016542313953.ads-jp.intraxa","t016542313953","10.1.9.107","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2025-01-15 04:11:48.000","2025-01-15 04:09:33.000","Stale","Down","None","","","entityfusion-43-t","641dcef5e4b022331ffdd296","10.147.7.45","Windows","Windows 10","Advanced","23.1.308.1","","2023-11-22 01:47:21.000","D0 00:15:11.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 01:46:43.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016542313953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","2c3374c8-12bc-42ca-9513-e8fbd33bcad3"
"641dcef5e4b022331ffdd296:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016547513953_DC98409D5DF4","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016547513953_DC98409D5DF4","'-81151441.1198775089551518743","t016547513953.ads-jp.intraxa","t016547513953","10.1.13.224","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-27 04:02:26.000","2024-12-27 03:59:29.000","Stale","Down","None","","","entityfusion-43-t","641dcef5e4b022331ffdd296","10.147.7.45","Windows","Windows 10","Suspended","23.1.308.1","","2023-11-17 02:25:38.000","D0 00:01:50.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-04 00:24:16.000","false","Disabled","Disabled","Unknown","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016547513953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","a94722cf-16ad-4e74-89f8-769faa5f3086"
"641dcde5e4b022331ffdd28a:PYLUMCLIENT_AXA JP_T016550413953_646EE0F20458","PYLUMCLIENT_AXA JP_T016550413953_646EE0F20458","2067131307.1198775089551518743","t016550413953.ads-jp.intraxa","t016550413953","10.2.109.2","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2024-12-23 00:48:34.000","2024-12-23 00:48:02.000","Stale","Down","None","","","entityfusion-33-t","641dcde5e4b022331ffdd28a","10.147.10.173","Windows","Windows 10","Advanced","23.1.308.1","","2023-04-24 07:55:38.000","D0 00:14:10.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-23 00:36:02.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016550413953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","8a341905-2266-4422-b322-9432458c12de"
"641dce17e4b022331ffdd28c:PYLUMCLIENT_AXA JP_T016565513953_646EE0F21E93","PYLUMCLIENT_AXA JP_T016565513953_646EE0F21E93","737078820.1198775089551518743","t016565513953.ads-jp.intraxa","t016565513953","106.148.248.20","106.148.248.20","Primary","25593978","Prevent","Enabled","false","2024-12-23 06:35:52.000","2024-12-23 05:23:43.000","Stale","Down","None","","","entityfusion-35-t","641dce17e4b022331ffdd28c","10.147.6.66","Windows","Windows 10","Advanced","23.1.308.1","","2023-04-25 01:37:47.000","D3 06:23:36.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-19 23:06:14.000","false","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016565513953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","2eda8ae3-c7da-456e-835d-00fec36a5473"
"646b8775e4b03a4edebac87d:PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016704313953_DC98409DCD5F","PYLUMCLIENT_AXA LIFE INSURANCE CO., LTD._T016704313953_DC98409DCD5F","'-281777969.1198775089551518743","t016704313953.ads-jp.intraxa","t016704313953","10.1.6.64","161.69.89.12","Primary","25593978","Prevent","Enabled","false","2025-01-09 11:40:16.000","2025-01-09 11:38:14.000","Stale","Down","None","","","entityfusion-74-t","646b8775e4b03a4edebac87d","10.147.6.207","Windows","Windows 10","Advanced","23.1.308.1","","2023-12-18 01:25:35.000","D0 00:26:03.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Life Insurance Co., Ltd.","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-09 11:11:08.000","true","Disabled","Disabled","Cautious","","","Tablet, ALJ, Windows10","AXA Life Insurance Co., Ltd.","016704313953","11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz","Dynamic","Detect","Detect","Disabled","d20cb368-2426-4094-9fc4-ea5d30687a16"
